mel_spectro_start,mel_spectro_end,mel_spectro_length,Speaker
100896939,100897892,953,39501
100897892,100899073,1181,28375
100899073,100900165,1092,291172
100900165,100900750,585,114476
100900750,100901663,913,136863
100901663,100902906,1243,168626
100902906,100903779,873,126945
100903779,100904812,1033,130505
100904812,100906043,1231,6397
100906043,100907137,1094,153958
100907137,100908098,961,59239
100908098,100908413,315,115968
100908413,100909541,1128,64713
100909541,100910207,666,140041
100910207,100911419,1212,139753
100911419,100911973,554,157066
100911973,100913068,1095,134160
100913068,100914055,987,132717
100914055,100915318,1263,130492
100915318,100916382,1064,138631
100916382,100917643,1261,164328
100917643,100918827,1184,681
100918827,100919092,265,134660
100919092,100920247,1155,172156
100920247,100920836,589,123215
100920836,100922006,1170,142320
100922006,100923017,1011,134170
100923017,100924064,1047,279363
100924064,100925331,1267,172156
100925331,100926417,1086,133395
100926417,100927604,1187,11546
100927604,100928837,1233,118112
100928837,100930010,1173,4136
100930010,100931318,1308,3582
100931318,100932606,1288,126861
100932606,100933236,630,160187
100933236,100934097,861,11244
100934097,100935264,1167,126932
100935264,100936136,872,130131
100936136,100937204,1068,178748
100937204,100938087,883,62516
100938087,100939326,1239,142744
100939326,100940382,1056,129066
100940382,100941502,1120,132300
100941502,100942027,525,127696
100942027,100943320,1293,126220
100943320,100944600,1280,10328
100944600,100945382,782,279153
100945382,100946079,697,130184
100946079,100947195,1116,80534
100947195,100948356,1161,44577
100948356,100949431,1075,12103
100949431,100949920,489,142744
100949920,100951030,1110,47030
100951030,100952086,1056,12971
100952086,100953322,1236,19366
100953322,100954534,1212,7622
100954534,100955639,1105,294554
100955639,100956323,684,157236
100956323,100957581,1258,131751
100957581,100958602,1021,26685
100958602,100958781,179,131040
100958781,100959794,1013,41166
100959794,100960764,970,274549
100960764,100961835,1071,140725
100961835,100962073,238,136863
100962073,100963183,1110,16020
100963183,100964294,1111,279775
100964294,100965332,1038,43322
100965332,100966620,1288,158074
100966620,100967563,943,128309
100967563,100968560,997,46588
100968560,100969680,1120,283138
100969680,100970731,1051,164327
100970731,100971878,1147,39971
100971878,100973082,1204,85685
100973082,100974137,1055,10347
100974137,100975166,1029,274549
100975166,100976428,1262,178748
100976428,100977617,1189,7574
100977617,100978847,1230,287139
100978847,100979399,552,10674
100979399,100980648,1249,39508
100980648,100981526,878,110238
100981526,100982790,1264,128636
100982790,100984135,1345,133424
100984135,100984715,580,61316
100984715,100985898,1183,13364
100985898,100987120,1222,149735
100987120,100987372,252,149739
100987372,100988465,1093,86039
100988465,100989438,973,89388
100989438,100990571,1133,293529
100990571,100991656,1085,141571
100991656,100992644,988,137141
100992644,100993112,468,140654
100993112,100993971,859,124439
100993971,100995149,1178,127732
100995149,100996184,1035,133227
100996184,100997223,1039,134728
100997223,100998037,814,66016
100998037,100998774,737,284428
100998774,100999429,655,279153
100999429,101000644,1215,133224
101000644,101001509,865,91801
101001509,101002738,1229,68361
101002738,101004031,1293,25765
101004031,101005318,1287,135657
101005318,101006578,1260,129066
101006578,101007788,1210,296078
101007788,101008861,1073,9342
101008861,101010148,1287,174992
101010148,101011388,1240,143307
101011388,101012503,1115,282934
101012503,101013367,864,122451
101013367,101013906,539,296465
101013906,101014890,984,168497
101014890,101016045,1155,40544
101016045,101016857,812,126292
101016857,101017288,431,134660
101017288,101018524,1236,158074
101018524,101019621,1097,6557
101019621,101020645,1024,160952
101020645,101021919,1274,67858
101021919,101022328,409,129597
101022328,101022707,379,27120
101022707,101023920,1213,110131
101023920,101024964,1044,142320
101024964,101026094,1130,292138
101026094,101027300,1206,270778
101027300,101027516,216,131113
101027516,101028557,1041,80656
101028557,101029756,1199,35926
101029756,101030687,931,176853
101030687,101031460,773,149236
101031460,101032588,1128,296473
101032588,101033683,1095,120318
101033683,101034806,1123,64713
101034806,101035911,1105,133212
101035911,101037089,1178,121799
101037089,101038252,1163,77782
101038252,101039215,963,31609
101039215,101040357,1142,170951
101040357,101041536,1179,169291
101041536,101042772,1236,155949
101042772,101043913,1141,104979
101043913,101045121,1208,13185
101045121,101046406,1285,112592
101046406,101047262,856,58193
101047262,101047727,465,111754
101047727,101048693,966,70837
101048693,101049916,1223,142824
101049916,101051129,1213,121446
101051129,101052063,934,176660
101052063,101053246,1183,129514
101053246,101054287,1041,12332
101054287,101055556,1269,73957
101055556,101056183,627,270778
101056183,101056994,811,164927
101056994,101058147,1153,62516
101058147,101059305,1158,124439
101059305,101059812,507,9919
101059812,101061037,1225,174953
101061037,101062037,1000,13364
101062037,101062994,957,169291
101062994,101064074,1080,58137
101064074,101065311,1237,132499
101065311,101066584,1273,109176
101066584,101067862,1278,87766
101067862,101068923,1061,114971
101068923,101070290,1367,178028
101070290,101070478,188,10344
101070478,101071680,1202,126319
101071680,101072978,1298,66622
101072978,101074112,1134,258960
101074112,101075366,1254,10988
101075366,101075691,325,157636
101075691,101076886,1195,156159
101076886,101077955,1069,91902
101077955,101079176,1221,135216
101079176,101080378,1202,109507
101080378,101081418,1040,73296
101081418,101082674,1256,185485
101082674,101083257,583,94522
101083257,101084534,1277,157236
101084534,101085745,1211,101580
101085745,101086525,780,26956
101086525,101087033,508,129587
101087033,101087673,640,39508
101087673,101087916,243,132532
101087916,101089190,1274,123500
101089190,101090471,1281,138074
101090471,101091573,1102,126796
101091573,101092832,1259,105179
101092832,101093818,986,55088
101093818,101095028,1210,126945
101095028,101095529,501,121722
101095529,101096633,1104,70919
101096633,101097822,1189,89735
101097822,101099107,1285,149033
101099107,101100340,1233,9174
101100340,101101531,1191,80197
101101531,101102725,1194,45218
101102725,101103992,1267,149738
101103992,101105293,1301,92812
101105293,101106303,1010,10702
101106303,101107547,1244,287357
101107547,101108608,1061,48362
101108608,101109696,1088,54016
101109696,101110824,1128,138042
101110824,101111897,1073,155972
101111897,101112974,1077,75362
101112974,101114144,1170,1070
101114144,101115191,1047,199
101115191,101116415,1224,130625
101116415,101117673,1258,220980
101117673,101118794,1121,8912
101118794,101119649,855,141209
101119649,101120907,1258,58845
101120907,101122211,1304,150715
101122211,101123415,1204,84010
101123415,101124548,1133,140718
101124548,101125731,1183,258263
101125731,101126836,1105,136280
101126836,101128008,1172,121907
101128008,101129274,1266,4136
101129274,101129817,543,164188
101129817,101131128,1311,295761
101131128,101132356,1228,124221
101132356,101133327,971,139009
101133327,101134357,1030,145701
101134357,101135572,1215,758
101135572,101136778,1206,126312
101136778,101137058,280,288044
101137058,101138307,1249,300343
101138307,101139583,1276,252341
101139583,101140838,1255,184448
101140838,101142095,1257,171137
101142095,101143363,1268,144965
101143363,101144559,1196,281131
101144559,101145806,1247,287139
101145806,101146705,899,142858
101146705,101147840,1135,124368
101147840,101148900,1060,61758
101148900,101150026,1126,11258
101150026,101150660,634,135894
101150660,101151816,1156,109663
101151816,101152888,1072,131295
101152888,101153885,997,110061
101153885,101154932,1047,56179
101154932,101155699,767,143005
101155699,101156930,1231,92202
101156930,101158048,1118,102238
101158048,101159018,970,121661
101159018,101160183,1165,61356
101160183,101161326,1143,133630
101161326,101161676,350,216567
101161676,101162928,1252,244431
101162928,101164032,1104,12926
101164032,101165136,1104,121671
101165136,101166122,986,9210
101166122,101167087,965,47030
101167087,101167894,807,152831
101167894,101168222,328,120281
101168222,101168317,95,182396
101168317,101169591,1274,135657
101169591,101170678,1087,129623
101170678,101171363,685,143895
101171363,101172144,781,294554
101172144,101173198,1054,142320
101173198,101173831,633,294113
101173831,101174842,1011,134728
101174842,101175861,1019,90852
101175861,101177055,1194,91801
101177055,101178289,1234,104886
101178289,101179454,1165,158781
101179454,101180718,1264,127694
101180718,101181969,1251,141644
101181969,101183217,1248,37090
101183217,101184418,1201,21305
101184418,101185577,1159,128309
101185577,101185966,389,61317
101185966,101187240,1274,282383
101187240,101188050,810,110128
101188050,101189238,1188,87547
101189238,101190224,986,271812
101190224,101191521,1297,75362
101191521,101192538,1017,117382
101192538,101193740,1202,156019
101193740,101194960,1220,231837
101194960,101196175,1215,141240
101196175,101196464,289,128669
101196464,101197676,1212,156154
101197676,101198948,1272,199
101198948,101200065,1117,234106
101200065,101201283,1218,4136
101201283,101202478,1195,138042
101202478,101203095,617,171139
101203095,101204301,1206,131228
101204301,101205487,1186,130544
101205487,101206640,1153,119295
101206640,101207021,381,111754
101207021,101207454,433,231862
101207454,101207849,395,131722
101207849,101209097,1248,122544
101209097,101210139,1042,137589
101210139,101211183,1044,124549
101211183,101212261,1078,258970
101212261,101213481,1220,2301
101213481,101214602,1121,11547
101214602,101215247,645,138042
101215247,101216362,1115,71401
101216362,101217274,912,291170
101217274,101218485,1211,184264
101218485,101219608,1123,142824
101219608,101220564,956,143361
101220564,101221658,1094,156967
101221658,101222899,1241,112187
101222899,101223061,162,135229
101223061,101224315,1254,25765
101224315,101225524,1209,176256
101225524,101226242,718,156720
101226242,101227440,1198,301694
101227440,101228559,1119,41919
101228559,101229697,1138,135229
101229697,101230402,705,39661
101230402,101231193,791,131748
101231193,101232438,1245,143307
101232438,101233604,1166,122944
101233604,101234847,1243,171107
101234847,101235374,527,129623
101235374,101235913,539,46890
101235913,101237120,1207,137483
101237120,101238124,1004,142318
101238124,101239417,1293,137628
101239417,101240635,1218,131732
101240635,101241715,1080,133273
101241715,101242760,1045,125140
101242760,101243013,253,134636
101243013,101244137,1124,134434
101244137,101245233,1096,156474
101245233,101246425,1192,143005
101246425,101247358,933,42637
101247358,101247797,439,285135
101247797,101248790,993,74798
101248790,101249702,912,169291
101249702,101250760,1058,131294
101250760,101251899,1139,292252
101251899,101253132,1233,32637
101253132,101254326,1194,44575
101254326,101255508,1182,7944
101255508,101256863,1355,132882
101256863,101258139,1276,182394
101258139,101259349,1210,46267
101259349,101260556,1207,143361
101260556,101261703,1147,110243
101261703,101262872,1169,126296
101262872,101263836,964,104394
101263836,101264342,506,6557
101264342,101265569,1227,166423
101265569,101266401,832,125882
101266401,101267572,1171,182396
101267572,101268705,1133,130545
101268705,101269936,1231,27593
101269936,101271062,1126,275212
101271062,101272255,1193,71420
101272255,101273575,1320,130492
101273575,101274620,1045,134149
101274620,101275795,1175,44577
101275795,101277125,1330,76973
101277125,101278288,1163,140651
101278288,101279436,1148,144987
101279436,101280716,1280,176278
101280716,101281385,669,157644
101281385,101282313,928,116804
101282313,101283144,831,16002
101283144,101284356,1212,46240
101284356,101285027,671,166420
101285027,101285347,320,3582
101285347,101286497,1150,95875
101286497,101287644,1147,3582
101287644,101288938,1294,124595
101288938,101290083,1145,147627
101290083,101290312,229,130093
101290312,101290675,363,105179
101290675,101291038,363,3586
101291038,101292283,1245,121024
101292283,101292730,447,142824
101292730,101293725,995,164461
101293725,101294962,1237,216563
101294962,101296045,1083,133220
101296045,101297257,1212,13185
101297257,101298452,1195,187466
101298452,101299527,1075,110742
101299527,101300696,1169,95441
101300696,101301976,1280,129443
101301976,101303092,1116,53458
101303092,101304036,944,181961
101304036,101305311,1275,139397
101305311,101306516,1205,156018
101306516,101307609,1093,184448
101307609,101308524,915,168062
101308524,101308989,465,48361
101308989,101310063,1074,134149
101310063,101311213,1150,19366
101311213,101312304,1091,121064
101312304,101313424,1120,131228
101313424,101314445,1021,160602
101314445,101314665,220,137618
101314665,101314837,172,141208
101314837,101315062,225,13250
101315062,101315613,551,82904
101315613,101316823,1210,126832
101316823,101317321,498,121741
101317321,101317700,379,126955
101317700,101318613,913,28384
101318613,101319206,593,129443
101319206,101319766,560,136054
101319766,101321005,1239,7622
101321005,101322179,1174,68888
101322179,101323510,1331,131735
101323510,101324541,1031,11533
101324541,101325228,687,54006
101325228,101326239,1011,30101
101326239,101327466,1227,32136
101327466,101328014,548,11079
101328014,101329288,1274,44937
101329288,101330025,737,278289
101330025,101330571,546,141208
